2_time1(ch1),2_voltage1(ch1),3_time1(ch1),3_voltage1(ch1),4_time1(ch1),4_voltage1(ch1),5_time1(ch1),5_voltage1(ch1),6_time1(ch1),6_voltage1(ch1),7_time1(ch1),7_voltage1(ch1)
0.0000000986,0.02,0.0000000583,0.02,0.0000000583,-0.008,0.0000000986,0.064,0.0000000986,0.008,0.0000000986,0.0112
0.0000000988,0.02,0.0000000584,0.02,0.0000000584,-0.008,0.0000000988,0.064,0.0000000988,0.008,0.0000000988,0.0104
0.000000099,0.02,0.0000000585,0.02,0.0000000585,-0.008,0.000000099,0.064,0.000000099,0.008,0.000000099,0.0104
0.0000000992,0.02,0.0000000586,0.02,0.0000000586,-0.008,0.0000000992,0.064,0.0000000992,0.008,0.0000000992,0.0104
0.0000000994,0.02,0.0000000587,0.02,0.0000000587,0,0.0000000994,0.064,0.0000000994,0.008,0.0000000994,0.0112
0.0000000996,0,0.0000000588,0.02,0.0000000588,0,0.0000000996,0.064,0.0000000996,0.008,0.0000000996,0.0112
0.0000000998,0,0.0000000589,0.02,0.0000000589,0,0.0000000998,0.072,0.0000000998,0.016,0.0000000998,0.012
0.0000001,0.02,0.000000059,0.02,0.000000059,0,0.0000001,0.072,0.0000001,0.016,0.0000001,0.012
0.0000001002,0.02,0.0000000591,0.02,0.0000000591,0,0.0000001002,0.072,0.0000001002,0.016,0.0000001002,0.0128
0.0000001004,0.02,0.0000000592,0.02,0.0000000592,0,0.0000001004,0.072,0.0000001004,0.016,0.0000001004,0.0136
0.0000001006,0.02,0.0000000593,0.02,0.0000000593,0,0.0000001006,0.08,0.0000001006,0.016,0.0000001006,0.0136
0.0000001008,0.02,0.0000000594,0.04,0.0000000594,0,0.0000001008,0.08,0.0000001008,0.016,0.0000001008,0.0144
0.000000101,0.02,0.0000000595,0.04,0.0000000595,0,0.000000101,0.072,0.000000101,0.008,0.000000101,0.0152
0.0000001012,0.04,0.0000000596,0.04,0.0000000596,0,0.0000001012,0.072,0.0000001012,0.008,0.0000001012,0.0152
0.0000001014,0.04,0.0000000597,0.04,0.0000000597,0,0.0000001014,0.072,0.0000001014,0.008,0.0000001014,0.016
0.0000001016,0.04,0.0000000598,0.04,0.0000000598,0,0.0000001016,0.072,0.0000001016,0.008,0.0000001016,0.016
0.0000001018,0.04,0.0000000599,0.04,0.0000000599,0,0.0000001018,0.072,0.0000001018,0.008,0.0000001018,0.0152
0.000000102,0.04,0.00000006,0.04,0.00000006,0,0.000000102,0.072,0.000000102,0.008,0.000000102,0.0152
0.0000001022,0.04,0.0000000601,0.04,0.0000000601,0,0.0000001022,0.072,0.0000001022,0.008,0.0000001022,0.0152
0.0000001024,0.04,0.0000000602,0.04,0.0000000602,0,0.0000001024,0.08,0.0000001024,0.008,0.0000001024,0.0152
0.0000001026,0.04,0.0000000603,0.04,0.0000000603,0,0.0000001026,0.08,0.0000001026,0.008,0.0000001026,0.0152
0.0000001028,0.04,0.0000000604,0.04,0.0000000604,0,0.0000001028,0.088,0.0000001028,0.008,0.0000001028,0.0152
0.000000103,0.04,0.0000000605,0.04,0.0000000605,0,0.000000103,0.088,0.000000103,0.008,0.000000103,0.0152
0.0000001032,0.04,0.0000000606,0.02,0.0000000606,0,0.0000001032,0.08,0.0000001032,0.008,0.0000001032,0.0152
0.0000001034,0.04,0.0000000607,0.02,0.0000000607,0,0.0000001034,0.08,0.0000001034,0.008,0.0000001034,0.0152
0.0000001036,0.04,0.0000000608,0.02,0.0000000608,0.008,0.0000001036,0.08,0.0000001036,0.008,0.0000001036,0.0152
0.0000001038,0.04,0.0000000609,0.02,0.0000000609,0.008,0.0000001038,0.08,0.0000001038,0.008,0.0000001038,0.0152
0.000000104,0.04,0.000000061,0.02,0.000000061,0.008,0.000000104,0.072,0.000000104,0.008,0.000000104,0.0152
0.0000001042,0.06,0.0000000611,0,0.0000000611,0.008,0.0000001042,0.072,0.0000001042,0.008,0.0000001042,0.0152
0.0000001044,0.06,0.0000000612,0,0.0000000612,0.008,0.0000001044,0.072,0.0000001044,0.008,0.0000001044,0.0152
0.0000001046,0.04,0.0000000613,0,0.0000000613,0.016,0.0000001046,0.072,0.0000001046,0.008,0.0000001046,0.0152
0.0000001048,0.04,0.0000000614,0,0.0000000614,0.016,0.0000001048,0.08,0.0000001048,0.016,0.0000001048,0.0152
0.000000105,0.04,0.0000000615,0,0.0000000615,0.016,0.000000105,0.08,0.000000105,0.016,0.000000105,0.0152
0.0000001052,0.04,0.0000000616,0,0.0000000616,0.016,0.0000001052,0.08,0.0000001052,0.016,0.0000001052,0.0152
0.0000001054,0.02,0.0000000617,-0.02,0.0000000617,0.016,0.0000001054,0.088,0.0000001054,0.016,0.0000001054,0.0152
0.0000001056,0.02,0.0000000618,-0.02,0.0000000618,0.024,0.0000001056,0.088,0.0000001056,0.016,0.0000001056,0.0152
0.0000001058,0,0.0000000619,-0.02,0.0000000619,0.024,0.0000001058,0.096,0.0000001058,0.024,0.0000001058,0.0152
0.000000106,0,0.000000062,-0.02,0.000000062,0.024,0.000000106,0.096,0.000000106,0.024,0.000000106,0.0152
0.0000001062,0,0.0000000621,-0.02,0.0000000621,0.024,0.0000001062,0.096,0.0000001062,0.024,0.0000001062,0.016
0.0000001064,0,0.0000000622,-0.02,0.0000000622,0.032,0.0000001064,0.096,0.0000001064,0.024,0.0000001064,0.016
0.0000001066,0,0.0000000623,-0.02,0.0000000623,0.032,0.0000001066,0.104,0.0000001066,0.024,0.0000001066,0.0152
0.0000001068,0,0.0000000624,0,0.0000000624,0.032,0.0000001068,0.104,0.0000001068,0.024,0.0000001068,0.0152
0.000000107,0,0.0000000625,0,0.0000000625,0.032,0.000000107,0.104,0.000000107,0.016,0.000000107,0.0144
0.0000001072,0.02,0.0000000626,0,0.0000000626,0.032,0.0000001072,0.104,0.0000001072,0.016,0.0000001072,0.0144
0.0000001074,0.02,0.0000000627,0,0.0000000627,0.032,0.0000001074,0.104,0.0000001074,0.016,0.0000001074,0.0144
0.0000001076,0.02,0.0000000628,0,0.0000000628,0.04,0.0000001076,0.104,0.0000001076,0.016,0.0000001076,0.0136
0.0000001078,0.02,0.0000000629,0,0.0000000629,0.04,0.0000001078,0.104,0.0000001078,0.016,0.0000001078,0.0136
0.000000108,0.02,0.000000063,0.02,0.000000063,0.04,0.000000108,0.104,0.000000108,0.016,0.000000108,0.0136
0.0000001082,0.04,0.0000000631,0.02,0.0000000631,0.04,0.0000001082,0.104,0.0000001082,0.016,0.0000001082,0.0136
0.0000001084,0.04,0.0000000632,0.02,0.0000000632,0.04,0.0000001084,0.104,0.0000001084,0.016,0.0000001084,0.0144
0.0000001086,0.04,0.0000000633,0.02,0.0000000633,0.04,0.0000001086,0.104,0.0000001086,0.016,0.0000001086,0.0144
0.0000001088,0.04,0.0000000634,0.02,0.0000000634,0.04,0.0000001088,0.112,0.0000001088,0.024,0.0000001088,0.0144
0.000000109,0.06,0.0000000635,0.04,0.0000000635,0.04,0.000000109,0.112,0.000000109,0.024,0.000000109,0.0152
0.0000001092,0.06,0.0000000636,0.04,0.0000000636,0.04,0.0000001092,0.112,0.0000001092,0.024,0.0000001092,0.0152
0.0000001094,0.06,0.0000000637,0.04,0.0000000637,0.04,0.0000001094,0.112,0.0000001094,0.024,0.0000001094,0.016
0.0000001096,0.04,0.0000000638,0.04,0.0000000638,0.04,0.0000001096,0.112,0.0000001096,0.024,0.0000001096,0.016
0.0000001098,0.04,0.0000000639,0.04,0.0000000639,0.04,0.0000001098,0.112,0.0000001098,0.032,0.0000001098,0.016
0.00000011,0.04,0.000000064,0.04,0.000000064,0.04,0.00000011,0.104,0.00000011,0.032,0.00000011,0.016
0.0000001102,0.04,0.0000000641,0.04,0.0000000641,0.04,0.0000001102,0.104,0.0000001102,0.032,0.0000001102,0.016
0.0000001104,0.02,0.0000000642,0.04,0.0000000642,0.04,0.0000001104,0.104,0.0000001104,0.032,0.0000001104,0.016
0.0000001106,0.02,0.0000000643,0.04,0.0000000643,0.04,0.0000001106,0.104,0.0000001106,0.032,0.0000001106,0.0152
0.0000001108,0.02,0.0000000644,0.04,0.0000000644,0.04,0.0000001108,0.104,0.0000001108,0.032,0.0000001108,0.0144
0.000000111,0.02,0.0000000645,0.04,0.0000000645,0.04,0.000000111,0.104,0.000000111,0.032,0.000000111,0.0136
0.0000001112,0.02,0.0000000646,0.04,0.0000000646,0.04,0.0000001112,0.096,0.0000001112,0.032,0.0000001112,0.0128
0.0000001114,0.02,0.0000000647,0.02,0.0000000647,0.04,0.0000001114,0.096,0.0000001114,0.032,0.0000001114,0.0128
0.0000001116,0.02,0.0000000648,0.02,0.0000000648,0.04,0.0000001116,0.104,0.0000001116,0.032,0.0000001116,0.012
0.0000001118,0.02,0.0000000649,0.02,0.0000000649,0.04,0.0000001118,0.104,0.0000001118,0.032,0.0000001118,0.0128
0.000000112,0.02,0.000000065,0.02,0.000000065,0.032,0.000000112,0.104,0.000000112,0.024,0.000000112,0.0128
0.0000001122,0.02,0.0000000651,0.02,0.0000000651,0.032,0.0000001122,0.104,0.0000001122,0.024,0.0000001122,0.0128
0.0000001124,0.02,0.0000000652,0.02,0.0000000652,0.032,0.0000001124,0.104,0.0000001124,0.016,0.0000001124,0.0136
0.0000001126,0.02,0.0000000653,0.02,0.0000000653,0.032,0.0000001126,0.104,0.0000001126,0.016,0.0000001126,0.0136
0.0000001128,0.02,0.0000000654,0.02,0.0000000654,0.032,0.0000001128,0.112,0.0000001128,0.016,0.0000001128,0.0144
0.000000113,0.02,0.0000000655,0.02,0.0000000655,0.032,0.000000113,0.104,0.000000113,0.008,0.000000113,0.0144
0.0000001132,0.02,0.0000000656,0.02,0.0000000656,0.032,0.0000001132,0.104,0.0000001132,0.008,0.0000001132,0.0152
0.0000001134,0.02,0.0000000657,0.02,0.0000000657,0.032,0.0000001134,0.104,0.0000001134,0.008,0.0000001134,0.016
0.0000001136,0.02,0.0000000658,0.02,0.0000000658,0.032,0.0000001136,0.104,0.0000001136,0.008,0.0000001136,0.016
0.0000001138,0.02,0.0000000659,0.02,0.0000000659,0.032,0.0000001138,0.104,0.0000001138,0.016,0.0000001138,0.016
0.000000114,0.02,0.000000066,0.04,0.000000066,0.032,0.000000114,0.104,0.000000114,0.016,0.000000114,0.0168
0.0000001142,0.02,0.0000000661,0.04,0.0000000661,0.032,0.0000001142,0.104,0.0000001142,0.016,0.0000001142,0.0168
0.0000001144,0.02,0.0000000662,0.04,0.0000000662,0.032,0.0000001144,0.104,0.0000001144,0.024,0.0000001144,0.0168
0.0000001146,0.02,0.0000000663,0.04,0.0000000663,0.04,0.0000001146,0.104,0.0000001146,0.024,0.0000001146,0.016
0.0000001148,0.02,0.0000000664,0.04,0.0000000664,0.04,0.0000001148,0.104,0.0000001148,0.032,0.0000001148,0.016
0.000000115,0.02,0.0000000665,0.06,0.0000000665,0.04,0.000000115,0.104,0.000000115,0.032,0.000000115,0.016
0.0000001152,0.02,0.0000000666,0.06,0.0000000666,0.04,0.0000001152,0.104,0.0000001152,0.032,0.0000001152,0.0152
0.0000001154,0.02,0.0000000667,0.06,0.0000000667,0.04,0.0000001154,0.104,0.0000001154,0.032,0.0000001154,0.0152
0.0000001156,0.02,0.0000000668,0.06,0.0000000668,0.048,0.0000001156,0.104,0.0000001156,0.032,0.0000001156,0.0144
0.0000001158,0.02,0.0000000669,0.06,0.0000000669,0.048,0.0000001158,0.104,0.0000001158,0.032,0.0000001158,0.0144
0.000000116,0.02,0.000000067,0.06,0.000000067,0.048,0.000000116,0.104,0.000000116,0.024,0.000000116,0.0136
0.0000001162,0.02,0.0000000671,0.06,0.0000000671,0.048,0.0000001162,0.096,0.0000001162,0.024,0.0000001162,0.0136
0.0000001164,0.02,0.0000000672,0.06,0.0000000672,0.048,0.0000001164,0.096,0.0000001164,0.024,0.0000001164,0.0136
0.0000001166,0.02,0.0000000673,0.06,0.0000000673,0.048,0.0000001166,0.104,0.0000001166,0.024,0.0000001166,0.0128
0.0000001168,0.02,0.0000000674,0.06,0.0000000674,0.056,0.0000001168,0.104,0.0000001168,0.024,0.0000001168,0.0128
0.000000117,0.02,0.0000000675,0.06,0.0000000675,0.056,0.000000117,0.104,0.000000117,0.024,0.000000117,0.0128
0.0000001172,0.02,0.0000000676,0.06,0.0000000676,0.056,0.0000001172,0.104,0.0000001172,0.016,0.0000001172,0.0128
0.0000001174,0.02,0.0000000677,0.06,0.0000000677,0.056,0.0000001174,0.112,0.0000001174,0.016,0.0000001174,0.0128
0.0000001176,0.02,0.0000000678,0.04,0.0000000678,0.056,0.0000001176,0.112,0.0000001176,0.024,0.0000001176,0.012
0.0000001178,0.02,0.0000000679,0.04,0.0000000679,0.048,0.0000001178,0.12,0.0000001178,0.024,0.0000001178,0.012
0.000000118,0.02,0.000000068,0.04,0.000000068,0.048,0.000000118,0.12,0.000000118,0.024,0.000000118,0.012
0.0000001182,0.02,0.0000000681,0.04,0.0000000681,0.048,0.0000001182,0.112,0.0000001182,0.024,0.0000001182,0.012
0.0000001184,0.02,0.0000000682,0.04,0.0000000682,0.048,0.0000001184,0.112,0.0000001184,0.024,0.0000001184,0.012
0.0000001186,0.02,0.0000000683,0.04,0.0000000683,0.048,0.0000001186,0.112,0.0000001186,0.024,0.0000001186,0.012
0.0000001188,0.02,0.0000000684,0.04,0.0000000684,0.04,0.0000001188,0.112,0.0000001188,0.032,0.0000001188,0.012
0.000000119,0.02,0.0000000685,0.04,0.0000000685,0.04,0.000000119,0.104,0.000000119,0.032,0.000000119,0.012
0.0000001192,0.04,0.0000000686,0.02,0.0000000686,0.04,0.0000001192,0.104,0.0000001192,0.032,0.0000001192,0.012
0.0000001194,0.04,0.0000000687,0.02,0.0000000687,0.04,0.0000001194,0.104,0.0000001194,0.032,0.0000001194,0.0128
0.0000001196,0.04,0.0000000688,0.02,0.0000000688,0.04,0.0000001196,0.104,0.0000001196,0.032,0.0000001196,0.0128
0.0000001198,0.04,0.0000000689,0.02,0.0000000689,0.04,0.0000001198,0.104,0.0000001198,0.032,0.0000001198,0.0128
0.00000012,0.04,0.000000069,0.02,0.000000069,0.032,0.00000012,0.104,0.00000012,0.032,0.00000012,0.0136
0.0000001202,0.04,0.0000000691,0,0.0000000691,0.032,0.0000001202,0.104,0.0000001202,0.032,0.0000001202,0.0136
0.0000001204,0.02,0.0000000692,0,0.0000000692,0.032,0.0000001204,0.104,0.0000001204,0.032,0.0000001204,0.0144
0.0000001206,0.02,0.0000000693,0,0.0000000693,0.032,0.0000001206,0.104,0.0000001206,0.032,0.0000001206,0.0144
0.0000001208,0.02,0.0000000694,0,0.0000000694,0.032,0.0000001208,0.104,0.0000001208,0.032,0.0000001208,0.0144
0.000000121,0.02,0.0000000695,0,0.0000000695,0.032,0.000000121,0.096,0.000000121,0.032,0.000000121,0.0144
0.0000001212,0.02,0.0000000696,0,0.0000000696,0.032,0.0000001212,0.096,0.0000001212,0.032,0.0000001212,0.0144
0.0000001214,0.02,0.0000000697,-0.02,0.0000000697,0.04,0.0000001214,0.088,0.0000001214,0.032,0.0000001214,0.0144
0.0000001216,0.02,0.0000000698,-0.02,0.0000000698,0.04,0.0000001216,0.088,0.0000001216,0.032,0.0000001216,0.0136
0.0000001218,0.02,0.0000000699,-0.02,0.0000000699,0.04,0.0000001218,0.088,0.0000001218,0.04,0.0000001218,0.0136
0.000000122,0.02,0.00000007,-0.02,0.00000007,0.04,0.000000122,0.08,0.000000122,0.04,0.000000122,0.0128
0.0000001222,0.04,0.0000000701,-0.02,0.0000000701,0.04,0.0000001222,0.08,0.0000001222,0.04,0.0000001222,0.0128
0.0000001224,0.04,0.0000000702,-0.02,0.0000000702,0.04,0.0000001224,0.08,0.0000001224,0.04,0.0000001224,0.0128
0.0000001226,0.04,0.0000000703,-0.02,0.0000000703,0.04,0.0000001226,0.08,0.0000001226,0.04,0.0000001226,0.012
0.0000001228,0.04,0.0000000704,0,0.0000000704,0.048,0.0000001228,0.08,0.0000001228,0.04,0.0000001228,0.012
0.000000123,0.04,0.0000000705,0,0.0000000705,0.048,0.000000123,0.08,0.000000123,0.032,0.000000123,0.012
0.0000001232,0.04,0.0000000706,0,0.0000000706,0.048,0.0000001232,0.08,0.0000001232,0.032,0.0000001232,0.012
0.0000001234,0.02,0.0000000707,0,0.0000000707,0.048,0.0000001234,0.08,0.0000001234,0.032,0.0000001234,0.012
0.0000001236,0.02,0.0000000708,0,0.0000000708,0.056,0.0000001236,0.08,0.0000001236,0.032,0.0000001236,0.0112
0.0000001238,0.02,0.0000000709,0,0.0000000709,0.056,0.0000001238,0.08,0.0000001238,0.032,0.0000001238,0.0112
0.000000124,0.02,0.000000071,0.02,0.000000071,0.056,0.000000124,0.08,0.000000124,0.032,0.000000124,0.0112
0.0000001242,0.02,0.0000000711,0.02,0.0000000711,0.056,0.0000001242,0.08,0.0000001242,0.032,0.0000001242,0.0112
0.0000001244,0.02,0.0000000712,0.02,0.0000000712,0.056,0.0000001244,0.08,0.0000001244,0.032,0.0000001244,0.0112
0.0000001246,0,0.0000000713,0.02,0.0000000713,0.064,0.0000001246,0.08,0.0000001246,0.032,0.0000001246,0.0112
0.0000001248,0,0.0000000714,0.02,0.0000000714,0.064,0.0000001248,0.08,0.0000001248,0.04,0.0000001248,0.0112
0.000000125,0.02,0.0000000715,0.04,0.0000000715,0.064,0.000000125,0.08,0.000000125,0.032,0.000000125,0.0112
0.0000001252,0.02,0.0000000716,0.04,0.0000000716,0.064,0.0000001252,0.08,0.0000001252,0.032,0.0000001252,0.0112
0.0000001254,0.02,0.0000000717,0.04,0.0000000717,0.064,0.0000001254,0.08,0.0000001254,0.032,0.0000001254,0.012
0.0000001256,0.02,0.0000000718,0.04,0.0000000718,0.072,0.0000001256,0.08,0.0000001256,0.032,0.0000001256,0.012
0.0000001258,0.02,0.0000000719,0.04,0.0000000719,0.072,0.0000001258,0.088,0.0000001258,0.032,0.0000001258,0.012
0.000000126,0.02,0.000000072,0.04,0.000000072,0.072,0.000000126,0.088,0.000000126,0.032,0.000000126,0.012
0.0000001262,0.04,0.0000000721,0.04,0.0000000721,0.072,0.0000001262,0.08,0.0000001262,0.024,0.0000001262,0.012
0.0000001264,0.04,0.0000000722,0.04,0.0000000722,0.072,0.0000001264,0.08,0.0000001264,0.024,0.0000001264,0.012
0.0000001266,0.04,0.0000000723,0.04,0.0000000723,0.08,0.0000001266,0.08,0.0000001266,0.032,0.0000001266,0.0112
0.0000001268,0.04,0.0000000724,0.04,0.0000000724,0.08,0.0000001268,0.08,0.0000001268,0.032,0.0000001268,0.0112
0.000000127,0.04,0.0000000725,0.04,0.0000000725,0.08,0.000000127,0.072,0.000000127,0.032,0.000000127,0.0112
0.0000001272,0.04,0.0000000726,0.04,0.0000000726,0.08,0.0000001272,0.072,0.0000001272,0.032,0.0000001272,0.0112
0.0000001274,0.02,0.0000000727,0.04,0.0000000727,0.08,0.0000001274,0.064,0.0000001274,0.032,0.0000001274,0.0112
0.0000001276,0.02,0.0000000728,0.04,0.0000000728,0.088,0.0000001276,0.064,0.0000001276,0.032,0.0000001276,0.0112
0.0000001278,0,0.0000000729,0.04,0.0000000729,0.088,0.0000001278,0.064,0.0000001278,0.04,0.0000001278,0.0112
0.000000128,0,0.000000073,0.04,0.000000073,0.088,0.000000128,0.056,0.000000128,0.04,0.000000128,0.0112
0.0000001282,0,0.0000000731,0.04,0.0000000731,0.088,0.0000001282,0.056,0.0000001282,0.04,0.0000001282,0.012
0.0000001284,-0.02,0.0000000732,0.04,0.0000000732,0.088,0.0000001284,0.056,0.0000001284,0.04,0.0000001284,0.012
0.0000001286,-0.02,0.0000000733,0.04,0.0000000733,0.096,0.0000001286,0.056,0.0000001286,0.048,0.0000001286,0.0112
0.0000001288,-0.02,0.0000000734,0.04,0.0000000734,0.096,0.0000001288,0.064,0.0000001288,0.048,0.0000001288,0.0112
0.000000129,-0.02,0.0000000735,0.04,0.0000000735,0.096,0.000000129,0.064,0.000000129,0.04,0.000000129,0.0104
0.0000001292,0,0.0000000736,0.02,0.0000000736,0.096,0.0000001292,0.064,0.0000001292,0.04,0.0000001292,0.0104
0.0000001294,0,0.0000000737,0.02,0.0000000737,0.096,0.0000001294,0.064,0.0000001294,0.04,0.0000001294,0.0104
0.0000001296,0,0.0000000738,0.02,0.0000000738,0.104,0.0000001296,0.064,0.0000001296,0.04,0.0000001296,0.0104
0.0000001298,0,0.0000000739,0.02,0.0000000739,0.104,0.0000001298,0.072,0.0000001298,0.04,0.0000001298,0.0104
0.00000013,0,0.000000074,0.02,0.000000074,0.104,0.00000013,0.072,0.00000013,0.04,0.00000013,0.0112
0.0000001302,0.02,0.0000000741,0,0.0000000741,0.104,0.0000001302,0.064,0.0000001302,0.032,0.0000001302,0.0112
0.0000001304,0.02,0.0000000742,0,0.0000000742,0.104,0.0000001304,0.064,0.0000001304,0.032,0.0000001304,0.012
0.0000001306,0.02,0.0000000743,0,0.0000000743,0.112,0.0000001306,0.064,0.0000001306,0.04,0.0000001306,0.012
0.0000001308,0.02,0.0000000744,0,0.0000000744,0.112,0.0000001308,0.064,0.0000001308,0.04,0.0000001308,0.012
0.000000131,0.02,0.0000000745,0,0.0000000745,0.112,0.000000131,0.056,0.000000131,0.04,0.000000131,0.012
0.0000001312,0.02,0.0000000746,0,0.0000000746,0.112,0.0000001312,0.056,0.0000001312,0.04,0.0000001312,0.012
0.0000001314,0,0.0000000747,-0.02,0.0000000747,0.112,0.0000001314,0.048,0.0000001314,0.04,0.0000001314,0.012
0.0000001316,0,0.0000000748,-0.02,0.0000000748,0.12,0.0000001316,0.048,0.0000001316,0.04,0.0000001316,0.012
0.0000001318,0,0.0000000749,-0.02,0.0000000749,0.12,0.0000001318,0.048,0.0000001318,0.048,0.0000001318,0.012
0.000000132,0,0.000000075,-0.02,0.000000075,0.12,0.000000132,0.04,0.000000132,0.048,0.000000132,0.012
0.0000001322,0,0.0000000751,-0.02,0.0000000751,0.12,0.0000001322,0.04,0.0000001322,0.048,0.0000001322,0.012
0.0000001324,0,0.0000000752,-0.02,0.0000000752,0.12,0.0000001324,0.04,0.0000001324,0.048,0.0000001324,0.0128
0.0000001326,0,0.0000000753,-0.02,0.0000000753,0.128,0.0000001326,0.04,0.0000001326,0.048,0.0000001326,0.0128
0.0000001328,0,0.0000000754,0,0.0000000754,0.128,0.0000001328,0.04,0.0000001328,0.048,0.0000001328,0.0136
0.000000133,0,0.0000000755,0,0.0000000755,0.128,0.000000133,0.04,0.000000133,0.048,0.000000133,0.0136
0.0000001332,0.02,0.0000000756,0,0.0000000756,0.128,0.0000001332,0.032,0.0000001332,0.048,0.0000001332,0.0144
0.0000001334,0.02,0.0000000757,0,0.0000000757,0.128,0.0000001334,0.032,0.0000001334,0.048,0.0000001334,0.0152
0.0000001336,0.02,0.0000000758,0,0.0000000758,0.136,0.0000001336,0.04,0.0000001336,0.048,0.0000001336,0.0152
0.0000001338,0.02,0.0000000759,0,0.0000000759,0.136,0.0000001338,0.04,0.0000001338,0.048,0.0000001338,0.0152
0.000000134,0.02,0.000000076,0,0.000000076,0.136,0.000000134,0.04,0.000000134,0.04,0.000000134,0.0152
0.0000001342,0.02,0.0000000761,0,0.0000000761,0.136,0.0000001342,0.04,0.0000001342,0.04,0.0000001342,0.016
0.0000001344,0,0.0000000762,0,0.0000000762,0.136,0.0000001344,0.04,0.0000001344,0.04,0.0000001344,0.016
0.0000001346,0,0.0000000763,0,0.0000000763,0.136,0.0000001346,0.048,0.0000001346,0.04,0.0000001346,0.0152
0.0000001348,0,0.0000000764,0.02,0.0000000764,0.136,0.0000001348,0.048,0.0000001348,0.04,0.0000001348,0.0152
0.000000135,0,0.0000000765,0.02,0.0000000765,0.136,0.000000135,0.04,0.000000135,0.032,0.000000135,0.0152
0.0000001352,0,0.0000000766,0.02,0.0000000766,0.136,0.0000001352,0.04,0.0000001352,0.032,0.0000001352,0.0152
0.0000001354,0,0.0000000767,0,0.0000000767,0.144,0.0000001354,0.032,0.0000001354,0.032,0.0000001354,0.0152
0.0000001356,0,0.0000000768,0,0.0000000768,0.144,0.0000001356,0.032,0.0000001356,0.032,0.0000001356,0.0152
0.0000001358,0.02,0.0000000769,0,0.0000000769,0.144,0.0000001358,0.032,0.0000001358,0.032,0.0000001358,0.0144
0.000000136,0.02,0.000000077,0,0.000000077,0.144,0.000000136,0.032,0.000000136,0.032,0.000000136,0.0144
0.0000001362,0.04,0.0000000771,0,0.0000000771,0.144,0.0000001362,0.024,0.0000001362,0.032,0.0000001362,0.0152
0.0000001364,0.04,0.0000000772,0,0.0000000772,0.144,0.0000001364,0.032,0.0000001364,0.032,0.0000001364,0.0152
0.0000001366,0.04,0.0000000773,0,0.0000000773,0.144,0.0000001366,0.032,0.0000001366,0.032,0.0000001366,0.0152
0.0000001368,0.04,0.0000000774,0,0.0000000774,0.152,0.0000001368,0.032,0.0000001368,0.04,0.0000001368,0.0152
0.000000137,0.04,0.0000000775,0,0.0000000775,0.152,0.000000137,0.032,0.000000137,0.032,0.000000137,0.0152
0.0000001372,0.04,0.0000000776,0,0.0000000776,0.152,0.0000001372,0.032,0.0000001372,0.032,0.0000001372,0.0152
0.0000001374,0.02,0.0000000777,0,0.0000000777,0.152,0.0000001374,0.032,0.0000001374,0.032,0.0000001374,0.016
0.0000001376,0.02,0.0000000778,0,0.0000000778,0.16,0.0000001376,0.032,0.0000001376,0.032,0.0000001376,0.0152
0.0000001378,0.02,0.0000000779,0,0.0000000779,0.16,0.0000001378,0.032,0.0000001378,0.032,0.0000001378,0.0152
0.000000138,0.02,0.000000078,0,0.000000078,0.16,0.000000138,0.032,0.000000138,0.032,0.000000138,0.0152
0.0000001382,0.02,0.0000000781,0,0.0000000781,0.16,0.0000001382,0.032,0.0000001382,0.032,0.0000001382,0.0152
0.0000001384,0.02,0.0000000782,0,0.0000000782,0.168,0.0000001384,0.032,0.0000001384,0.032,0.0000001384,0.0152
0.0000001386,0,0.0000000783,0.02,0.0000000783,0.168,0.0000001386,0.032,0.0000001386,0.032,0.0000001386,0.0144
0.0000001388,0,0.0000000784,0.02,0.0000000784,0.168,0.0000001388,0.032,0.0000001388,0.04,0.0000001388,0.0144
0.000000139,0.02,0.0000000785,0.02,0.0000000785,0.176,0.000000139,0.024,0.000000139,0.04,0.000000139,0.0144
0.0000001392,0.02,0.0000000786,0,0.0000000786,0.176,0.0000001392,0.024,0.0000001392,0.04,0.0000001392,0.0144
0.0000001394,0.02,0.0000000787,0,0.0000000787,0.176,0.0000001394,0.024,0.0000001394,0.04,0.0000001394,0.0152
0.0000001396,0.02,0.0000000788,0,0.0000000788,0.184,0.0000001396,0.024,0.0000001396,0.04,0.0000001396,0.0152
0.0000001398,0.02,0.0000000789,0,0.0000000789,0.184,0.0000001398,0.024,0.0000001398,0.04,0.0000001398,0.0152
0.00000014,0.02,0.000000079,0,0.000000079,0.184,0.00000014,0.016,0.00000014,0.04,0.00000014,0.016
0.0000001402,0.04,0.0000000791,-0.02,0.0000000791,0.184,0.0000001402,0.016,0.0000001402,0.04,0.0000001402,0.016
0.0000001404,0.04,0.0000000792,-0.02,0.0000000792,0.192,0.0000001404,0.016,0.0000001404,0.04,0.0000001404,0.0168
0.0000001406,0.04,0.0000000793,-0.02,0.0000000793,0.192,0.0000001406,0.016,0.0000001406,0.04,0.0000001406,0.0168
0.0000001408,0.04,0.0000000794,-0.02,0.0000000794,0.192,0.0000001408,0.016,0.0000001408,0.04,0.0000001408,0.016
0.000000141,0.04,0.0000000795,-0.02,0.0000000795,0.2,0.000000141,0.016,0.000000141,0.04,0.000000141,0.016
0.0000001412,0.04,0.0000000796,-0.02,0.0000000796,0.2,0.0000001412,0.016,0.0000001412,0.04,0.0000001412,0.016
