tempo,tensão_1,corrente_1,tensão_2,corrente_2,tensão_3,corrente_3,tensão_4,corrente_4
-0.01104,-10.4,0.08,-7.4,0,-10.2,0,-6.6,0.02
-0.01103,-10.4,0.08,-7.6,0,-10.2,0,-6.6,0.04
-0.01102,-10.4,0.08,-7.6,0,-10.2,0,-6.6,0.06
-0.01101,-10.4,0,-7.6,0,-10.2,0,-6.4,0.06
-0.011,-10.4,0.08,-7.6,0,-10.2,0,-6.4,0.04
-0.01099,-10.4,0.08,-7.6,0,-10.2,0,-6.4,0.02
-0.01098,-10.4,0.08,-7.8,0,-10.2,0,-6.2,0.02
-0.01097,-10.4,0,-7.8,0,-10.2,0,-6.2,0.06
-0.01096,-10.4,0.08,-7.8,0,-10.2,0,-6.2,0.04
-0.01095,-10.4,0,-7.8,0,-10.2,0,-6.2,0.04
-0.01094,-10.4,0,-8,0,-10.2,0,-6,0.02
-0.01093,-10.4,0.08,-8,0,-10.2,0,-6,0.04
-0.01092,-10.4,0.08,-8,0,-10.2,0,-6,0.04
-0.01091,-10.4,0,-8,0,-10.2,0,-6,0.04
-0.0109,-10.4,0,-8,0,-10.2,0,-5.8,0.02
-0.01089,-10.4,0.08,-8.2,0,-10.2,0,-5.8,0.02
-0.01088,-10.4,0.08,-8.2,0,-10.2,0,-5.8,0.02
-0.01087,-10.4,0,-8.2,0,-10.2,0,-5.6,0.04
-0.01086,-10.4,0,-8.2,0,-10.2,0,-5.6,0.04
-0.01085,-10.4,0,-8.2,0,-10.2,0,-5.6,0.02
-0.01084,-10.6,0.08,-8.2,0,-10.2,0.08,-5.4,0
-0.01083,-10.6,0,-8.4,0,-10.2,0,-5.4,0.04
-0.01082,-10.6,0,-8.4,0,-10.2,0,-5.4,0.04
-0.01081,-10.6,0,-8.4,0,-10.2,0,-5.2,0.04
-0.0108,-10.6,0,-8.4,0,-10.2,0,-5.2,0.04
-0.01079,-10.6,0,-8.4,0,-10.2,0,-5,0.06
-0.01078,-10.6,0,-8.4,0,-10.2,0,-5,0.02
-0.01077,-10.6,0,-8.6,0,-10.2,0,-5,0.02
-0.01076,-10.6,0,-8.6,0,-10.2,0.08,-4.8,0.02
-0.01075,-10.6,0,-8.6,0,-10.2,0.08,-4.8,0.04
-0.01074,-10.6,0,-8.6,0,-10.2,0,-4.8,0.02
-0.01073,-10.6,0,-8.6,0.08,-10.2,0,-4.6,0.02
-0.01072,-10.6,0,-8.8,0.08,-10.2,0,-4.6,0.02
-0.01071,-10.6,0,-8.8,0,-10.2,0,-4.6,0.02
-0.0107,-10.6,0,-8.8,0,-10.2,0.08,-4.6,0.02
-0.01069,-10.6,0,-8.8,0,-10,0,-4.4,0.02
-0.01068,-10.6,0,-9,0,-10,0,-4.4,0.02
-0.01067,-10.6,0,-9,0,-10,0,-4.4,0
-0.01066,-10.6,0,-9,0,-10,0,-4.2,0.02
-0.01065,-10.4,0,-9,0,-10,0.08,-4.2,0.04
-0.01064,-10.4,0,-9,0,-10,0,-4.2,0.04
-0.01063,-10.4,0,-9.2,0.08,-10,0,-4,0
-0.01062,-10.4,0,-9.2,0.08,-10,0,-4,0
-0.01061,-10.4,0,-9.2,0,-10,0,-4,0.02
-0.0106,-10.4,0,-9.2,0,-10,0,-3.8,0.04
-0.01059,-10.4,0,-9.2,0.08,-10,0,-3.8,0.02
-0.01058,-10.4,0,-9.4,0.08,-10,0,-3.8,0
-0.01057,-10.4,0,-9.4,0.08,-10,0.08,-3.6,0.02
-0.01056,-10.4,0,-9.4,0.08,-10,0.08,-3.6,0.04
-0.01055,-10.4,0,-9.4,0.08,-10,0,-3.6,0.02
-0.01054,-10.4,0,-9.4,0.08,-10,0,-3.4,0.02
-0.01053,-10.4,0,-9.6,0,-10,0.08,-3.4,0.02
-0.01052,-10.4,0,-9.6,0.08,-10,0.08,-3.2,0.02
-0.01051,-10.4,0,-9.6,0.08,-10,0.08,-3.2,0.06
-0.0105,-10.4,0,-9.6,0.08,-10,0,-3.2,0.06
-0.01049,-10.4,0,-9.6,0.08,-10,0,-3,0.02
-0.01048,-10.4,0,-9.8,0.08,-10,0.08,-3,0
-0.01047,-10.4,0,-9.8,0.08,-10,0.08,-3,0.02
-0.01046,-10.4,0,-9.8,0.08,-10,0,-2.8,0.06
-0.01045,-10.4,0,-9.8,0.08,-10,0,-2.8,0.04
-0.01044,-10.2,0,-9.8,0.08,-10,0,-2.8,0.02
-0.01043,-10.2,0,-10,0.08,-10,0.08,-2.6,0.02
-0.01042,-10.2,0,-10,0.08,-10,0,-2.6,0.04
-0.01041,-10.2,0,-10,0.08,-10,0,-2.6,0.04
-0.0104,-10.2,0,-10,0.08,-10,0,-2.4,0.02
-0.01039,-10.2,0,-10,0.08,-10,0.08,-2.4,0.02
-0.01038,-10.2,0,-10.2,0.08,-10,0.08,-2.4,0.04
-0.01037,-10.2,0,-10.2,0.08,-10,0,-2.2,0.02
-0.01036,-10.2,0,-10.2,0.08,-10,0,-2.2,0.04
-0.01035,-10.2,0,-10.2,0,-10,0,-2,0.02
-0.01034,-10.2,0,-10.4,0,-10,0,-2,0.02
-0.01033,-10,0,-10.4,0.08,-10,0.08,-2,0.04
-0.01032,-10,0,-10.4,0.08,-10,0.08,-1.8,0.04
-0.01031,-10,0,-10.4,0.08,-10,0,-1.8,0.04
-0.0103,-10,0,-10.4,0,-10,0,-1.8,0.02
-0.01029,-10,0.08,-10.4,0,-9.8,0,-1.6,0.02
-0.01028,-10,0.08,-10.4,0.08,-9.8,0,-1.6,0.04
-0.01027,-10,0.08,-10.4,0.08,-9.8,0,-1.6,0.06
-0.01026,-10,0.16,-10.4,0,-9.8,0,-1.4,0.02
-0.01025,-9.8,0.08,-10.6,0,-9.8,0.08,-1.4,0
-0.01024,-9.8,0,-10.4,0,-9.8,0.08,-1.4,0.02
-0.01023,-9.8,0,-10.4,0.08,-9.8,0,-1.2,0.04
-0.01022,-9.8,0.08,-10.4,0.08,-9.8,0,-1.2,0.04
-0.01021,-9.8,0.08,-10.4,0,-9.8,0,-1,0.02
-0.0102,-9.8,0.08,-10.4,0,-9.8,0.08,-1,0.02
-0.01019,-9.8,0,-10.4,0.08,-9.8,0,-1,0.04
-0.01018,-9.8,0.08,-10.4,0.08,-9.8,0,-0.8,0.04
-0.01017,-9.8,0.08,-10.4,0,-9.8,0,-0.8,0.04
-0.01016,-9.6,0.08,-10.2,0,-9.8,0.08,-0.8,0.02
-0.01015,-9.6,0.08,-10.2,0,-9.8,0.08,-0.6,0.02
-0.01014,-9.6,0,-10.2,0.08,-9.8,0.08,-0.6,0.04
-0.01013,-9.6,0.08,-10.2,0,-9.8,0.08,-0.4,0.04
-0.01012,-9.6,0.08,-10,0,-9.8,0.08,-0.4,0.02
-0.01011,-9.6,0.08,-10,0,-9.8,0.08,-0.4,0.02
-0.0101,-9.6,0.08,-10,0,-9.8,0,-0.2,0.02
-0.01009,-9.4,0.08,-10,0,-9.8,0,-0.2,0.04
-0.01008,-9.4,0.08,-9.8,0,-9.8,0,-0.2,0.04
-0.01007,-9.4,0.08,-9.8,0,-9.8,0.08,0,0.02
-0.01006,-9.4,0.08,-9.8,0,-9.8,0,0,0.04
-0.01005,-9.4,0.08,-9.8,0,-9.8,0,0.2,0.04
-0.01004,-9.4,0.08,-9.6,0,-9.8,0,0.2,0.04
-0.01003,-9.4,0.08,-9.6,0,-9.8,0.08,0.2,0.02
-0.01002,-9.2,0.08,-9.6,0,-9.8,0,0.4,0.02
-0.01001,-9.2,0.08,-9.6,0,-9.8,0,0.4,0.04
-0.01,-9.2,0,-9.4,0,-9.8,0,0.4,0.04
-0.00999,-9.2,0,-9.4,0,-9.8,0,0.6,0.06
-0.00998,-9.2,0.08,-9.4,0,-9.8,0,0.6,0.04
-0.00997,-9.2,0.08,-9.4,0,-9.8,0,0.6,0.02
-0.00996,-9,0,-9.2,0,-9.8,0,0.8,0.02
-0.00995,-9,0,-9.2,0,-9.8,0,0.8,0.04
-0.00994,-9,0.08,-9.2,0,-9.8,0.08,0.8,0.04
-0.00993,-9,0.08,-9.2,0,-9.8,0.08,1,0.02
-0.00992,-9,0.08,-9,0,-9.8,0,1,0.02
-0.00991,-9,0,-9,0,-9.8,0,1,0.04
-0.0099,-8.8,0,-9,0,-9.8,0,1.2,0.04
-0.00989,-8.8,0,-9,0,-9.8,0,1.2,0.04
-0.00988,-8.8,0,-8.8,0,-9.8,0,1.2,0.02
-0.00987,-8.8,0,-8.8,0,-9.8,0,1.4,0.02
-0.00986,-8.8,0,-8.8,0,-9.8,0,1.4,0.04
-0.00985,-8.6,0,-8.8,0,-9.8,0,1.6,0.04
-0.00984,-8.6,0,-8.6,0,-9.8,0,1.6,0.02
-0.00983,-8.6,0.08,-8.6,0,-9.8,0,1.6,0.04
-0.00982,-8.6,0,-8.6,0,-9.8,0,1.8,0.04
-0.00981,-8.6,-0.08,-8.6,0,-9.4,0.08,1.8,0.06
-0.0098,-8.4,0,-8.4,0,5,0.96,2,0.04
-0.00979,-8.4,0.08,-8.4,0,10.2,2.48,2,0.04
-0.00978,-8.4,0,-8.4,0,11,3.28,2,0.06
-0.00977,-8.4,0,-8.4,0,11,3.6,2.2,0.08
-0.00976,-8.4,0,-8.4,0,11.8,3.92,2.2,0.06
-0.00975,-8.4,0,-8.2,0,11.8,4,2.2,0.04
-0.00974,-8.2,0,-8.2,0,11.8,4.08,2.4,0.04
-0.00973,-8.2,0,-8.2,0,11.8,4.16,2.4,0.08
-0.00972,-8.2,0,-8.2,0.08,11.8,4.16,2.4,0.1
-0.00971,-8.2,0,-8.2,0.08,11.8,4.16,2.6,0.08
-0.0097,-8.2,0,-8.2,0,11.8,4.16,2.6,0.06
-0.00969,-8.2,0,-8,0,11.8,4.16,2.6,0.08
-0.00968,-8,0,-8,0,11.8,4.16,2.8,0.1
-0.00967,-8,0,-8,0.08,11.8,4.16,2.8,0.1
-0.00966,-8,0,-8,0.08,11.8,4.16,2.8,0.08
-0.00965,-8,0,-7.8,0,11.8,4.16,3,0.1
-0.00964,-8,0,-7.8,0.08,11.8,4.16,3,0.12
-0.00963,-7.8,0,-7.8,0.08,11.8,4.16,3,0.14
-0.00962,-7.8,0,-7.8,0.08,11.8,4.16,3.2,0.12
-0.00961,-7.8,0,-7.6,0.08,11.8,4.16,3.2,0.12
-0.0096,-7.8,0,-7.6,0.08,11.6,4.16,3.2,0.12
-0.00959,-7.6,0,-7.6,0.08,11.6,4.16,3.4,0.12
-0.00958,-7.6,0,-7.6,0.08,11.6,4.16,3.4,0.14
-0.00957,-7.6,0,-7.4,0.08,11.6,4.16,3.6,0.14
-0.00956,-7.6,0,-7.4,0.08,11.6,4.16,3.6,0.14
-0.00955,-7.4,0,-7.4,0.08,11.6,4.16,3.6,0.14
-0.00954,-7.4,0,-7.4,0.08,11.6,4.16,3.8,0.16
-0.00953,-7.4,0,-7.2,0.08,11.6,4.16,3.8,0.2
-0.00952,-7.4,0,-7.2,0.08,11.6,4.16,3.8,0.18
-0.00951,-7.2,0,-7.2,0.08,11.6,4.16,4,0.16
-0.0095,-7.2,0,-7.2,0.08,11.6,4.16,4,0.16
-0.00949,-7.2,0,-7,0.08,11.6,4.16,4,0.18
-0.00948,-7.2,0,-7,0.08,11.6,4.16,4.2,0.2
-0.00947,-7,0,-7,0.08,11.6,4.16,4.2,0.2
-0.00946,-7,0.08,-7,0.08,11.6,4.16,4.4,0.2
-0.00945,-7,0,-6.8,0.08,11.6,4.16,4.4,0.2
-0.00944,-6.8,0,-6.8,0.08,11.6,4.16,4.4,0.22
-0.00943,-6.8,0,-6.8,0.08,11.6,4.16,4.6,0.22
-0.00942,-6.8,0.08,-6.8,0.08,11.6,4.16,4.6,0.22
-0.00941,-6.8,0,-6.6,0.08,11.6,4.16,4.6,0.22
-0.0094,-6.6,0,-6.6,0.08,11.6,4.16,4.6,0.24
-0.00939,-6.6,0,-6.6,0.08,11.6,4.16,4.6,0.22
-0.00938,-6.6,0,-6.6,0.08,11.6,4.16,4.8,0.22
-0.00937,-6.6,0,-6.6,0.08,11.6,4.16,4.8,0.24
-0.00936,-6.6,0.08,-6.6,0.08,11.6,4.16,4.8,0.24
-0.00935,-6.4,0.08,-6.4,0,11.6,4.16,5,0.24
-0.00934,-6.4,0,-6.4,0,11.6,4.16,5,0.24
-0.00933,-6.4,0,-6.4,0,11.6,4.16,5,0.24
-0.00932,-6.2,0.08,-6.4,0.08,11.6,4.16,5.2,0.24
-0.00931,-6.2,0.08,-6.2,0.08,11.6,4.16,5.2,0.24
-0.0093,-6.2,0.08,-6.2,0,11.6,4.16,5.2,0.28
-0.00929,-6.2,0.08,-6.2,0,11.6,4.16,5.4,0.28
-0.00928,-6.2,0.08,-6.2,0,11.6,4.16,5.4,0.26
-0.00927,-6,0.08,-6.2,0,11.6,4.16,5.4,0.24
-0.00926,-6,0.08,-6,0.08,11.6,4.16,5.6,0.26
-0.00925,-6,0,-6,0.08,11.6,4.16,5.6,0.28
-0.00924,-5.8,0.08,-6,0.08,11.6,4.16,5.6,0.28
-0.00923,-5.8,0.08,-6,0,11.4,4.16,5.8,0.26
-0.00922,-5.8,0.08,-5.8,0.08,11.4,4.16,5.8,0.26
-0.00921,-5.8,0,-5.8,0.08,11.4,4.16,5.8,0.3
-0.0092,-5.6,0.08,-5.8,0.08,11.4,4.16,6,0.3
-0.00919,-5.6,0.08,-5.8,0,11.4,4.16,6,0.3
-0.00918,-5.6,0.08,-5.6,0,11.4,4.16,6,0.28
-0.00917,-5.4,0.08,-5.6,0,11.4,4.16,6.2,0.28
-0.00916,-5.4,0.08,-5.6,0,11.4,4.16,6.2,0.3
-0.00915,-5.4,0.08,-5.6,0,11.4,4.16,6.2,0.3
-0.00914,-5.2,0.08,-5.4,0.08,11.4,4.16,6.4,0.28
-0.00913,-5.2,0.08,-5.4,0,11.4,4.16,6.4,0.28
-0.00912,-5.2,0.08,-5.4,0,11.4,4.16,6.4,0.3
-0.00911,-5,0.08,-5.4,0,11.4,4.16,6.6,0.3
-0.0091,-5,0.08,-5.4,0,11.4,4.16,6.6,0.3
-0.00909,-5,0.08,-5.2,0,11.4,4.16,6.6,0.3
-0.00908,-5,0.08,-5.2,0,11.4,4.16,6.6,0.3
-0.00907,-4.8,0.08,-5.2,0,11.4,4.16,6.8,0.32
-0.00906,-4.8,0.08,-5.2,0,11.4,4.16,6.8,0.32
-0.00905,-4.8,0.08,-5,0,11.4,4.16,6.8,0.3
-0.00904,-4.6,0,-5,0,11.4,4.16,6.8,0.3
-0.00903,-4.6,0,-5,0,11.4,4.16,7,0.32
-0.00902,-4.6,0.08,-5,0,11.4,4.16,7,0.32
-0.00901,-4.4,0.08,-4.8,0,11.4,4.16,7,0.32
-0.009,-4.4,0,-4.8,0,11.4,4.16,7,0.34
-0.00899,-4.4,0.08,-4.8,0,11.4,4.16,7.2,0.32
-0.00898,-4.2,0.08,-4.8,0,11.4,4.16,7.2,0.32
-0.00897,-4.2,0,-4.6,0,11.4,4.16,7.2,0.32
-0.00896,-4.2,0,-4.6,0,11.4,4.16,7.4,0.34
-0.00895,-4,0.08,-4.6,0,11.4,4.16,7.4,0.32
-0.00894,-4,0.08,-4.6,0,11.4,4.16,7.4,0.32
-0.00893,-4,0,-4.6,0,11.4,4.16,7.4,0.32
-0.00892,-4,0,-4.4,0,11.4,4.16,7.6,0.34
-0.00891,-3.8,0,-4.4,0,11.4,4.16,7.6,0.34
-0.0089,-3.8,0,-4.4,0,11.4,4.16,7.6,0.3
-0.00889,-3.8,0,-4.4,0,11.4,4.16,7.8,0.32
-0.00888,-3.6,0,-4.2,0,11.4,4.16,7.8,0.34
-0.00887,-3.6,0.08,-4.2,0,11.4,4.16,7.8,0.34
-0.00886,-3.6,0,-4.2,0,11.2,4.16,7.8,0.32
-0.00885,-3.4,0,-4.2,0,11.2,4.16,8,0.32
-0.00884,-3.4,0,-4.2,0,11.2,4.16,8,0.34
-0.00883,-3.4,0,-4,0,11.2,4.16,8,0.34
-0.00882,-3.2,0,-4,0,11.2,4.16,8,0.34
-0.00881,-3.2,0,-4,0,11.2,4.16,8.2,0.34
-0.0088,-3.2,0,-4,0,11.2,4.16,8.2,0.34
-0.00879,-3,0,-4,0,11.2,4.16,8.2,0.36
-0.00878,-3,0,-3.8,0,11.2,4.16,8.2,0.36
-0.00877,-3,0,-3.8,0,11.2,4.16,8.4,0.36
-0.00876,-2.8,0,-3.8,0,11.2,4.16,8.4,0.34
-0.00875,-2.8,0,-3.8,0,11.2,4.16,8.4,0.34
-0.00874,-2.8,0,-3.6,0,11.2,4.16,8.4,0.36
-0.00873,-2.8,0,-3.6,0.08,11.2,4.16,8.6,0.36
-0.00872,-2.6,0,-3.6,0.08,11.2,4.16,8.6,0.34
-0.00871,-2.6,0,-3.6,0,11.2,4.16,8.6,0.34
-0.0087,-2.4,0,-3.4,0,11.2,4.16,8.6,0.36
-0.00869,-2.4,0,-3.4,0,11.2,4.16,8.6,0.36
-0.00868,-2.4,0,-3.4,0,11.2,4.16,8.8,0.34
-0.00867,-2.2,0,-3.4,0.08,11.2,4.16,8.8,0.34
-0.00866,-2.2,0,-3.4,0.08,11.2,4.16,8.8,0.34
-0.00865,-2.2,0,-3.2,0,11.2,4.16,8.8,0.32
-0.00864,-2,0,-3.2,0,11.2,4.16,8.8,0.32
-0.00863,-2,0,-3.2,0.08,11.2,4.16,8.8,0.38
-0.00862,-2,0,-3.2,0.08,11.2,4.16,9,0.36
-0.00861,-1.8,0,-3,0.08,11.2,4.16,9,0.34
-0.0086,-1.8,0,-3,0.08,11.2,4.16,9,0.34
-0.00859,-1.8,0,-3,0.08,11.2,4.16,9,0.36
-0.00858,-1.6,0,-3,0.08,11.2,4.16,9,0.38
-0.00857,-1.6,0,-2.8,0.08,11.2,4.16,9.2,0.36
-0.00856,-1.6,0,-2.8,0.08,11.2,4.16,9.2,0.36
-0.00855,-1.6,0,-2.8,0.08,11.2,4.16,9.2,0.36
-0.00854,-1.4,0,-2.8,0.08,11.2,4.16,9.2,0.36
-0.00853,-1.4,0,-2.8,0,11.2,4.16,9.4,0.36
-0.00852,-1.2,0,-2.8,0.08,11.2,4.16,9.4,0.36
-0.00851,-1.2,0,-2.6,0.08,11.2,4.16,9.4,0.38
-0.0085,-1.2,0,-2.6,0.08,11.2,4.16,9.4,0.36
-0.00849,-1,0,-2.6,0.08,11.2,4.16,9.4,0.36
-0.00848,-1,0,-2.6,0.08,11.2,4.16,9.6,0.36
-0.00847,-1,0,-2.4,0.08,11.2,4.16,9.6,0.36
-0.00846,-0.8,0,-2.4,0.08,11,4.16,9.6,0.36
-0.00845,-0.8,0,-2.4,0.08,11,4.16,9.6,0.36
-0.00844,-0.8,0,-2.4,0.08,11,4.16,9.6,0.36
-0.00843,-0.6,0,-2.2,0.08,11,4.16,9.6,0.36
-0.00842,-0.6,0,-2.2,0.08,11,4.16,9.8,0.36
-0.00841,-0.4,0,-2.2,0.08,11,4.16,9.8,0.36
-0.0084,-0.4,0,-2.2,0.08,11,4.16,9.8,0.36
-0.00839,-0.4,0,-2,0.08,11,4.16,9.8,0.34
-0.00838,-0.2,0,-2,0.08,11,4.16,9.8,0.32
-0.00837,-0.2,0.08,-2,0.08,11,4.16,9.8,0.36
-0.00836,-0.2,0.08,-2,0.08,11,4.16,10,0.4
-0.00835,0,0.08,-1.8,0.08,11,4.16,10,0.38
-0.00834,0,0.08,-1.8,0,11,4.16,10,0.36
-0.00833,0,0,-1.8,0,11,4.16,10,0.36
-0.00832,0.2,0.08,-1.8,0,11,4.16,10,0.38
-0.00831,0.2,0.08,-1.8,0.08,11,4.16,10,0.38
-0.0083,0.4,0.08,-1.8,0.08,11,4.16,10.2,0.36
-0.00829,0.4,0.08,-1.6,0,11,4.16,10.2,0.36
-0.00828,0.4,0.08,-1.6,0,11,4.16,10.2,0.38
-0.00827,0.4,0.08,-1.6,0,11,4.16,10.2,0.38
-0.00826,0.6,0.08,-1.6,0,11,4.16,10.2,0.38
-0.00825,0.6,0.08,-1.4,0.08,11,4.16,10.2,0.36
-0.00824,0.6,0.08,-1.4,0.08,11,4.16,10.2,0.36
-0.00823,0.8,0.08,-1.4,0,11,4.16,10.4,0.38
-0.00822,0.8,0.08,-1.4,0,11,4.16,10.4,0.38
-0.00821,0.8,0.08,-1.2,0,11,4.16,10.4,0.38
-0.0082,1,0.08,-1.2,0,11,4.16,10.4,0.36
-0.00819,1,0.08,-1.2,0,11,4.16,10.4,0.38
-0.00818,1,0.08,-1.2,0,11,4.16,10.4,0.38
-0.00817,1.2,0.08,-1.2,0,11,4.08,10.4,0.38
-0.00816,1.2,0.08,-1,0.08,11,4.16,10.6,0.34
-0.00815,1.2,0.08,-1,0.08,11,4.16,10.6,0.34
-0.00814,1.4,0.08,-1,0,11,4.16,10.6,0.4
-0.00813,1.4,0.08,-1,0,11,4.16,10.6,0.4
-0.00812,1.4,0.08,-1,0,11,4.16,10.6,0.36
-0.00811,1.6,0.08,-0.8,0.08,11,4.16,10.6,0.36
-0.0081,1.6,0.08,-0.8,0,11,4.16,10.6,0.38
-0.00809,1.6,0.08,-0.8,0,11,4.16,10.6,0.4
-0.00808,1.8,0.16,-0.8,0,11,4.16,10.6,0.38
-0.00807,1.8,0.16,-0.6,0,11,4.16,10.8,0.38
-0.00806,1.8,0.16,-0.6,0,11,4.16,10.8,0.38
-0.00805,2,0.16,-0.6,0,11,4.16,10.8,0.4
-0.00804,2,0.16,-0.6,0,11,4.16,10.8,0.38
-0.00803,2.2,0.16,-0.4,0,11,4.16,10.8,0.38
-0.00802,2.2,0.24,-0.4,0,11,4.16,10.8,0.38
-0.00801,2.2,0.24,-0.4,0,11,4.16,10.8,0.38
-0.008,2.4,0.24,-0.4,0,11,4.16,10.8,0.38
-0.00799,2.4,0.24,-0.4,0,11,4.16,10.8,0.38
-0.00798,2.4,0.32,-0.2,0,11,4.16,10.8,0.4
-0.00797,2.4,0.32,-0.2,0,11,4.16,10.8,0.4
-0.00796,2.6,0.32,-0.2,0,11,4.16,11,0.38
-0.00795,2.6,0.32,-0.2,0,10.8,4.16,11,0.38
-0.00794,2.6,0.4,0,0,10.8,4.16,11,0.4
-0.00793,2.8,0.4,0,0,10.8,4.16,11,0.38
-0.00792,2.8,0.4,0,0,10.8,4.16,11,0.38
-0.00791,2.8,0.48,0,0,10.8,4.16,11,0.38
-0.0079,3,0.48,0.2,0,10.8,4.16,11,0.36
-0.00789,3,0.48,0.2,0,10.8,4.16,11,0.34
-0.00788,3,0.48,0.2,0,10.8,4.16,11,0.4
-0.00787,3.2,0.48,0.2,0,10.8,4.16,11,0.4
-0.00786,3.2,0.56,0.2,0,10.8,4.16,11,0.38
-0.00785,3.2,0.64,0.4,0.08,10.8,4.16,11,0.36
-0.00784,3.4,0.64,0.4,0,10.8,4.16,11,0.38
-0.00783,3.4,0.64,0.4,0,10.8,4.16,11,0.4
-0.00782,3.4,0.64,0.4,0,10.8,4.16,11,0.4
-0.00781,3.6,0.72,0.4,0,10.8,4.16,11,0.4
-0.0078,3.6,0.8,0.6,0,10.8,4.16,11,0.38
-0.00779,3.6,0.8,0.6,0,10.8,4.16,11,0.38
-0.00778,3.8,0.8,0.6,0,10.8,4.16,11,0.4
-0.00777,3.8,0.8,0.6,0,10.8,4.16,11,0.4
-0.00776,3.8,0.88,0.6,0,10.8,4.16,11,0.38
-0.00775,4,0.88,0.8,0,10.8,4.16,11.2,0.38
-0.00774,4,0.88,0.8,0,10.8,4.16,11.2,0.38
-0.00773,4,0.88,0.8,0.08,10.8,4.08,11.2,0.4
-0.00772,4.2,0.96,0.8,0.08,10.8,4.08,11.2,0.38
-0.00771,4.2,0.96,0.8,0.08,10.8,4.16,11.2,0.38
-0.0077,4.2,0.96,0.8,0,10.8,4.16,11.2,0.38
-0.00769,4.4,1.04,1,0,10.8,4.16,11.2,0.4
-0.00768,4.4,1.04,1,0.08,10.8,4.16,11.2,0.4
-0.00767,4.4,1.04,1,0.08,10.8,4.16,11.2,0.38
-0.00766,4.6,1.12,1,0.08,10.8,4.16,11.2,0.38
-0.00765,4.6,1.12,1.2,0.08,10.8,4.16,11.2,0.38
-0.00764,4.6,1.12,1.2,0.08,10.8,4.16,11.2,0.38
-0.00763,4.6,1.2,1.2,0.08,10.8,4.16,11.2,0.36
-0.00762,4.6,1.2,1.2,0.08,10.8,4.16,11.2,0.4
-0.00761,4.8,1.2,1.2,0.08,10.8,4.16,11.2,0.4
-0.0076,4.8,1.28,1.4,0.08,10.8,4.16,11.2,0.38
-0.00759,4.8,1.28,1.4,0.08,10.8,4.16,11.2,0.36
-0.00758,5,1.28,1.4,0.16,10.8,4.16,11.2,0.4
-0.00757,5,1.36,1.4,0.16,10.8,4.16,11.2,0.38
-0.00756,5,1.36,1.6,0.16,10.8,4.16,11.2,0.38
-0.00755,5,1.36,1.6,0.08,10.8,4.16,11.2,0.4
-0.00754,5.2,1.44,1.6,0.16,10.8,4.16,11.2,0.38
-0.00753,5.2,1.44,1.6,0.16,10.6,4.16,11.2,0.4
-0.00752,5.2,1.44,1.8,0.16,10.6,4.16,11.2,0.38
-0.00751,5.4,1.52,1.8,0.16,10.6,4.16,11.2,0.4
-0.0075,5.4,1.52,1.8,0.16,10.6,4.16,11.2,0.38
-0.00749,5.4,1.52,1.8,0.16,10.6,4.16,11.2,0.38
-0.00748,5.6,1.6,1.8,0.24,10.6,4.16,11.2,0.38
-0.00747,5.6,1.6,2,0.24,10.6,4.16,11.2,0.38
-0.00746,5.6,1.6,2,0.24,10.6,4.16,11.2,0.38
-0.00745,5.8,1.68,2,0.24,10.6,4.16,11.2,0.38
-0.00744,5.8,1.68,2,0.24,10.6,4.16,11.2,0.38
-0.00743,5.8,1.68,2.2,0.24,10.6,4.16,11.2,0.38
-0.00742,6,1.68,2.2,0.24,10.6,4.16,11.2,0.38
-0.00741,6,1.76,2.2,0.32,10.6,4.16,11.2,0.36
-0.0074,6,1.76,2.2,0.32,10.6,4.16,11,0.36
-0.00739,6,1.76,2.2,0.32,10.6,4.16,11,0.36
-0.00738,6.2,1.84,2.4,0.32,10.6,4.16,11,0.38
-0.00737,6.2,1.84,2.4,0.32,10.6,4.16,11,0.38
-0.00736,6.2,1.92,2.4,0.32,10.6,4.16,11,0.4
-0.00735,6.4,1.92,2.4,0.4,10.6,4.08,11,0.38
-0.00734,6.4,1.92,2.4,0.32,10.6,4.16,11,0.36
-0.00733,6.4,1.92,2.6,0.4,10.6,4.16,11,0.36
-0.00732,6.4,2,2.6,0.4,10.6,4.16,11,0.4
-0.00731,6.6,2,2.6,0.48,10.6,4.16,11,0.38
-0.0073,6.6,2.08,2.6,0.48,10.6,4.08,11,0.38
-0.00729,6.6,2.08,2.6,0.48,10.6,4.16,11,0.38
-0.00728,6.6,2.08,2.8,0.48,10.6,4.16,11,0.4
-0.00727,6.8,2.08,2.8,0.48,10.6,4.16,11,0.38
-0.00726,6.8,2.08,2.8,0.48,10.6,4.16,10.8,0.38
-0.00725,6.8,2.16,2.8,0.48,10.6,4.16,10.8,0.38
-0.00724,6.8,2.24,2.8,0.56,10.6,4.16,10.8,0.38
-0.00723,6.8,2.24,2.8,0.56,10.6,4.16,10.8,0.38
-0.00722,7,2.24,3,0.56,10.6,4.16,10.8,0.38
-0.00721,7,2.24,3,0.56,10.6,4.16,10.8,0.4
-0.0072,7,2.24,3,0.56,10.6,4.16,10.8,0.38
-0.00719,7,2.32,3,0.56,10.6,4.16,10.8,0.36
-0.00718,7.2,2.32,3.2,0.64,10.6,4.16,10.8,0.36
-0.00717,7.2,2.32,3.2,0.64,10.6,4.16,10.6,0.38
-0.00716,7.2,2.4,3.2,0.64,10.6,4.16,10.6,0.4
